PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MN0063908,,,4952,Sewerage Systems
MN0063932,,,4952,Sewerage Systems
MN0063941,,,4952,Sewerage Systems
MN0063967,,,4924,Natural Gas Distribution
MN0064017,,,2869,Industrial Organic Chemicals
MN0064033,,,2869,Industrial Organic Chemicals
MN0064041,,,0241,Dairy Farms
MN0064068,,,4922,Natural Gas Transmission
MN0064165,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0064173,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0064190,,,4952,Sewerage Systems
MN0064351,,,4941,Water Supply
MN0064408,,,3523,Farm Machinery And Equipment
MN0064475,,,1422,Crushed And Broken Limestone
MN0064521,,,5191,Farm Supplies
MN0064564,,,4952,Sewerage Systems
MN0064637,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0064661,,,3674,Semiconductors And Related Devices
MN0064688,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0064696,,,4613,Refined Petroleum Pipelines
MN0064700,,,4612,Crude Petroleum Pipelines
MN0064785,,,4952,Sewerage Systems
MN0064831,,,4952,Sewerage Systems
MN0064882,,,4952,Sewerage Systems
MN0065200,,,4952,Sewerage Systems
MN0065242,,,1422,Crushed And Broken Limestone
MN0065251,,,1422,Crushed And Broken Limestone
MN0065293,,,4952,Sewerage Systems
MN0065404,,,4581,"Airports, Flying Fields, & Services"
MN0065439,,,0213,Hogs
MN0065501,,,3851,Ophthalmic Goods - Manufacturing
MN0065668,,,4952,Sewerage Systems
MN0065692,,,2869,Industrial Organic Chemicals
MN0065722,,,4952,Sewerage Systems
MN0065846,,,2063,Beet Sugar
MN0066028,,,4952,Sewerage Systems
MN0066036,,,2023,"Dry, Condensed, Evaporated Products"
MN0066052,,,1499,Miscellaneous Nonmetallic Minerals
MN0066079,,,4952,Sewerage Systems
MN0066109,,,4952,Sewerage Systems
MN0066168,,,3499,Fabricated Metal Products
MN0066257,,,4952,Sewerage Systems
MN0066371,,,4952,Sewerage Systems
MN0066460,,,4952,Sewerage Systems
MN0066508,,,2844,Toilet Preparations
MN0066524,,,2844,Toilet Preparations
MN0066559,,,4961,Steam And Air-Conditioning Supply
MN0066605,,,4952,Sewerage Systems
MN0066672,,,0213,Hogs
MN0066699,,,3469,Metal Stampings
MN0066800,,,2869,Industrial Organic Chemicals
MN0066940,,,4952,Sewerage Systems
MN0066966,,,4952,Sewerage Systems
MN0067008,,,4952,Sewerage Systems
MN0067016,,,2841,Soap And Other Detergents
MN0067032,,,4952,Sewerage Systems
MN0067172,,,2869,Industrial Organic Chemicals
MN0067211,,,2869,Industrial Organic Chemicals
MN0067237,,,1411,Dimension Stone
MN0067326,,,0241,Dairy Farms
MN0067334,,,4952,Sewerage Systems
MN0067377,,,4941,Water Supply
MN0067385,,,2869,Industrial Organic Chemicals
MN0067407,,,9711,National Security
MN0067415,,,4953,Refuse Systems
MN0067423,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0067440,,,4952,Sewerage Systems
MN0067458,,,4952,Sewerage Systems
MN0067482,,,2011,Meat Packing Plants
MN0067555,,,4952,Sewerage Systems
MN0067661,,,4941,Water Supply
MN0067687,,,3312,Blast Furnaces And Steel Mills
MN0067733,,,4952,Sewerage Systems
MN0067792,,,2951,Asphalt Paving Mixtures And Blocks
MN0067806,,,1423,Crushed And Broken Granite
MN0067938,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0067962,,,1011,Iron Ores
MN0068063,,,2869,Industrial Organic Chemicals
MN0068098,,,4911,Electric Services
MN0068101,,,4941,Water Supply
MN0068161,,,2869,Industrial Organic Chemicals
MN0068195,,,4952,Sewerage Systems
MN0068209,,,4952,Sewerage Systems
MN0068241,,,1011,Iron Ores
MN0068284,,,3272,Concrete Products
MN0068322,,,4952,Sewerage Systems
MN0068331,,,2869,Industrial Organic Chemicals
MN0068438,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0068446,,,4952,Sewerage Systems
MN0068454,,,5153,Grain And Field Beans
MN0068519,,,4952,Sewerage Systems
MN0068632,,,0241,Dairy Farms
MN0068683,,,0211,Beef Cattle Feedlots
MN0068713,,,4952,Sewerage Systems
MN0068730,,,1629,Heavy Construction
MN0068748,,,2026,Fluid Milk
MN0068756,,,4952,Sewerage Systems
MN0068764,,,1423,Crushed And Broken Granite
MN0068781,,,3559,Special Industry Machinery
MN0068802,,,4952,Sewerage Systems
MN0068870,,,4941,Water Supply
MN0068969,,,2079,Edible Fats And Oils
MN0068985,,,2869,Industrial Organic Chemicals
MN0069035,,,5153,Grain And Field Beans
MN0069051,,,3462,Iron And Steel Forgings
MN0069078,,,1011,Iron Ores
MN0069094,,,1629,Heavy Construction
MN0069108,,,2077,Animal And Marine Fats And Oils
MN0069141,,,1541,Industrial Buildings And Warehouses
MN0069175,,,4612,Crude Petroleum Pipelines
MN0069230,,,0241,Dairy Farms
MN0069256,,,7389,Business Services
MN0069388,,,4952,Sewerage Systems
MN0069400,,,1011,Iron Ores
MN0069418,,,5191,Farm Supplies
MN0069442,,,4952,Sewerage Systems
MN0069469,,,0211,Beef Cattle Feedlots
MN0069515,,,1442,Construction Sand And Gravel
MN0069523,,,1442,Construction Sand And Gravel
MN0069531,,,1442,Construction Sand And Gravel
MN0069612,,,5052,Coal And Other Minerals And Ores
MN0069639,,,4952,Sewerage Systems
MN0069663,,,4931,Electric And Other Services Combined
MN0069680,,,1459,Clay And Related Minerals
MN0069710,,,0921,Fish Hatcheries And Preserves
MN0069752,221310,Water Supply and Irrigation Systems,4941,Water Supply
MN0069809,,,0211,Beef Cattle Feedlots
MN0069817,,,4952,Sewerage Systems
MN0069841,,,0241,Dairy Farms
MN0069850,,,8211,Elementary And Secondary Schools
MN0069876,,,3084,Plastics Pipe
MN0069957,,,4941,Water Supply
MN0069981,,,0139,"Field Crops, Except Cash Grains"
MN0070092,,,4952,Sewerage Systems
MN0070131,,,4952,Sewerage Systems
MN0070173,,,4941,Water Supply
MN0070271,,,4952,Sewerage Systems
MN0070386,,,2063,Beet Sugar
MN0070394,,,0211,Beef Cattle Feedlots
MN0070564,,,1442,Construction Sand And Gravel
MN0070581,,,1446,Industrial Sand
MN0070611,,,1629,Heavy Construction
MN0070629,,,4952,Sewerage Systems
MN0070785,,,0211,Beef Cattle Feedlots
MN0070831,,,0241,Dairy Farms
MN0070866,,,0211,Beef Cattle Feedlots
MN0070912,,,0241,Dairy Farms
MN0070947,,,4952,Sewerage Systems
MN0070971,,,0241,Dairy Farms
MN0070980,,,0241,Dairy Farms
MN0071013,,,1021,Copper Ores
MN0071021,,,0241,Dairy Farms
MN0071072,,,0211,Beef Cattle Feedlots
MN0071153,,,0213,Hogs
MN0071188,,,7941,"Sports Clubs, Managers, & Promoters"
MN0071331,,,0241,Dairy Farms
MN0071366,,,4612,Crude Petroleum Pipelines
MN0071391,,,1629,Heavy Construction
MN0071421,,,4952,Sewerage Systems
MN0071536,,,0241,Dairy Farms
MN0071633,,,4952,Sewerage Systems
MN0071714,,,0213,Hogs
MN0071731,,,4941,Water Supply
MN0071749,,,4941,Water Supply
MN0071773,,,0241,Dairy Farms
MN0071820,,,0213,Hogs
MN0071838,,,0213,Hogs
MN0071871,,,0241,Dairy Farms
MN0071919,,,2048,Prepared Feeds
MN0071978,,,4952,Sewerage Systems
MN0072036,,,0213,Hogs
MN0072052,,,1629,Heavy Construction
MN0075001,221320,Sewage Treatment Facilities,4952,Sewerage Systems
MN0110027,,,4952,Sewerage Systems
MN0110035,,,9512,"Land, Mineral, Wildlife Conservation"
MN0110914,,,8734,Testing Laboratories
MNG250002,,,3471,Plating And Polishing
MNG250004,,,4911,Electric Services
MNG250005,,,2063,Beet Sugar
MNG250009,,,2076,Vegetable Oil Mills
MNG250010,,,3321,Gray And Ductile Iron Foundries
MNG250016,,,4911,Electric Services
MNG250027,,,2097,Manufactured Ice for sale
MNG250043,,,4911,Electric Services
MNG250047,,,2023,"Dry, Condensed, Evaporated Products"
MNG250048,,,2295,"Coated Fabrics, Not Rubberized"
MNG250058,,,4911,Electric Services
MNG250061,,,3471,Plating And Polishing
MNG250065,,,3363,Aluminum Die-Castings
MNG250072,,,7941,"Sports Clubs, Managers, & Promoters"
MNG250082,,,3061,Mechanical Rubber Goods
MNG250084,,,4941,Water Supply
MNG250089,,,4911,Electric Services
MNG250093,,,3674,Semiconductors And Related Devices
MNG250099,,,2023,"Dry, Condensed, Evaporated Products"
MNG250102,,,3296,Mineral Wool
MNG250103,,,6099,Functions Related To Deposit Banking
MNG250104,,,4311,U.S. Postal Service
MNG250107,,,2671,"Paper Coated & Laminated, Packaging"
MNG250108,,,3613,Switchgear And Switchboard Apparatus
MNG250109,,,2022,"Cheese, Natural And Processed"
MNG250110,,,3433,"Heating Equipment, Except Electric"
MNG250141,,,2085,Distilled And Blended Liquors
MNG250142,,,2092,Fresh Or Frozen Prepared Fish
MNG250143,,,2836,Biological Products Except Diagnostic
MNG255005,,,2046,Wet Corn Milling
MNG255006,311999,All Other Miscellaneous Food Manufacturing,2022,"Cheese, Natural And Processed"
MNG255021,221111,Hydroelectric Power Generation,4911,Electric Services
MNG255025,334418,Printed Circuit Assembly [Electronic Assembly] Manufacturing,3679,Electronic Components
MNG255026,311613,Rendering and Meat Byproduct Processing,2013,Sausages And Other Prepared Meats
MNG255029,333618,Other Engine Equipment Manufacturing,3519,Internal Combustion Engines
MNG255038,322211,Corrugated and Solid Fiber Box Manufacturing,2653,Corrugated And Solid Fiber Boxes
MNG255043,335312,Motor and Generator Manufacturing,3621,Motors And Generators
MNG255045,323110,Commercial Lithographic Printing [2007],2752,"Commercial Printing, Lithographic"
MNG255053,221112,Fossil Fuel Electric Power Generation,4911,Electric Services
MNG255061,531110,Lessors of Residential Buildings and Dwellings,6513,Apartment Building Operators
MNG255064,326130,"Laminated Plastics Plate, Sheet [except Packaging], and Shape Manufacturing",3083,Laminated Plastics Plate & Sheet
MNG255065,,,3547,Rolling Mill Machinery
MNG255066,311330,Confectionery Manufacturing from Purchased Chocolate [2007],2064,Candy & Other Confectionery Products
MNG255067,,,2026,Fluid Milk
MNG255072,326113,Unlaminated Plastics Film and Sheet [except Packaging] Manufacturing,3081,Unsupported Plastics Film & Sheet
MNG255074,531120,Lessors of Nonresidential Buildings [except Miniwarehouses],6512,Nonresidential Building Operators
MNG255077,,,2015,Poultry Slaughtering And Processing
MNG255078,,,3231,Products Of Purchased Glass
MNG255084,332911,Industrial Valve Manufacturing,3491,Industrial Valves
MNG255087,,,3489,Ordnance And Accessories
MNG255088,,,3822,Environmental Controls
MNG255092,,,2022,"Cheese, Natural And Processed"
MNG255099,,,2295,"Coated Fabrics, Not Rubberized"
MNG255101,,,3829,Measuring & Controlling Devices
MNG255120,,,3699,Electrical Equipment & Supplies
MNG255121,,,3365,Aluminum Foundries
MNG440002,,,0213,Hogs
MNG440006,,,0213,Hogs
MNG440007,,,0213,Hogs
MNG440008,,,0213,Hogs
MNG440009,,,0241,Dairy Farms
MNG440010,,,0213,Hogs
MNG440011,,,0213,Hogs
MNG440012,,,0213,Hogs
MNG440013,,,0213,Hogs
MNG440015,,,0213,Hogs
MNG440017,,,0211,Beef Cattle Feedlots
MNG440018,,,0213,Hogs
MNG440020,,,0213,Hogs
MNG440022,,,0213,Hogs
MNG440023,,,0213,Hogs
MNG440024,,,0213,Hogs
MNG440025,,,0213,Hogs
MNG440026,,,0213,Hogs
MNG440027,,,0213,Hogs
MNG440028,,,0213,Hogs
MNG440030,,,0213,Hogs
MNG440032,,,0213,Hogs
MNG440033,,,0213,Hogs
MNG440034,,,0213,Hogs
MNG440045,,,0213,Hogs
MNG440050,,,0213,Hogs
MNG440053,,,0211,Beef Cattle Feedlots
MNG440055,,,0213,Hogs
MNG440056,,,0213,Hogs
MNG440058,,,0213,Hogs
MNG440060,,,0213,Hogs
MNG440061,,,0213,Hogs
MNG440062,,,0213,Hogs
MNG440063,,,0213,Hogs
MNG440065,,,0213,Hogs
MNG440066,,,0213,Hogs
MNG440067,,,0213,Hogs
MNG440068,,,0213,Hogs
MNG440069,,,0213,Hogs
MNG440070,,,0213,Hogs
MNG440072,,,0213,Hogs
MNG440076,,,0213,Hogs
MNG440079,,,0213,Hogs
MNG440080,,,0213,Hogs
MNG440086,,,0213,Hogs
MNG440088,,,0213,Hogs
MNG440090,,,0213,Hogs
MNG440091,,,0213,Hogs
MNG440092,,,0213,Hogs
MNG440093,,,0213,Hogs
MNG440094,,,0213,Hogs
MNG440095,,,0213,Hogs
MNG440116,,,0253,Turkeys And Turkey Eggs
MNG440125,,,0213,Hogs
MNG440126,,,0213,Hogs
MNG440127,,,0213,Hogs
MNG440130,,,0213,Hogs
MNG440135,,,0213,Hogs
MNG440136,,,0213,Hogs
MNG440137,,,0213,Hogs
MNG440138,,,0213,Hogs
MNG440139,,,0213,Hogs
MNG440140,,,0213,Hogs
MNG440141,,,0213,Hogs
MNG440142,,,0213,Hogs
MNG440144,,,0213,Hogs
MNG440145,,,0213,Hogs
MNG440149,,,0213,Hogs
MNG440151,,,0213,Hogs
MNG440152,,,0213,Hogs
MNG440156,,,0213,Hogs
MNG440158,,,0213,Hogs
MNG440161,,,0213,Hogs
MNG440162,,,0213,Hogs
MNG440163,,,0213,Hogs
MNG440164,,,0213,Hogs
MNG440167,,,0213,Hogs
MNG440168,,,0213,Hogs
MNG440169,,,0213,Hogs
MNG440171,,,0213,Hogs
MNG440172,,,0213,Hogs
MNG440173,,,0213,Hogs
MNG440176,,,0253,Turkeys And Turkey Eggs
MNG440177,,,0253,Turkeys And Turkey Eggs
MNG440178,,,0253,Turkeys And Turkey Eggs
MNG440179,,,0253,Turkeys And Turkey Eggs
MNG440180,,,0213,Hogs
MNG440183,,,0213,Hogs
MNG440185,,,0213,Hogs
MNG440186,,,0213,Hogs
MNG440191,,,0253,Turkeys And Turkey Eggs
MNG440192,,,2015,Poultry Slaughtering And Processing
MNG440193,,,0213,Hogs
MNG440194,,,0213,Hogs
MNG440195,,,0213,Hogs
MNG440196,,,0213,Hogs
MNG440197,,,0213,Hogs
MNG440198,,,0213,Hogs
MNG440199,,,0213,Hogs
MNG440200,,,0213,Hogs
MNG440202,,,0213,Hogs
MNG440203,,,0213,Hogs
MNG440205,,,0213,Hogs
MNG440206,,,0213,Hogs
MNG440207,,,0213,Hogs
MNG440213,,,0213,Hogs
MNG440214,,,0213,Hogs
MNG440215,,,0213,Hogs
MNG440216,,,0213,Hogs
MNG440217,,,0213,Hogs
MNG440220,,,0211,Beef Cattle Feedlots
MNG440223,,,0213,Hogs
MNG440228,,,0213,Hogs
MNG440231,,,0253,Turkeys And Turkey Eggs
MNG440232,,,0253,Turkeys And Turkey Eggs
MNG440233,,,0253,Turkeys And Turkey Eggs
MNG440234,,,0253,Turkeys And Turkey Eggs
MNG440244,,,0213,Hogs
MNG440246,,,0213,Hogs
MNG440247,,,0213,Hogs
MNG440248,,,0241,Dairy Farms
MNG440249,,,0213,Hogs
MNG440251,,,0213,Hogs
MNG440253,,,0213,Hogs
MNG440255,,,0213,Hogs
MNG440259,,,0213,Hogs
MNG440260,,,0213,Hogs
MNG440261,,,0213,Hogs
MNG440262,,,0213,Hogs
MNG440263,,,0213,Hogs
MNG440270,,,0213,Hogs
MNG440271,,,0213,Hogs
MNG440272,,,0213,Hogs
MNG440274,,,0213,Hogs
MNG440275,,,0213,Hogs
MNG440276,,,0211,Beef Cattle Feedlots
MNG440278,,,0213,Hogs
MNG440279,,,0213,Hogs
MNG440280,,,0213,Hogs
MNG440282,,,0213,Hogs
MNG440283,,,0213,Hogs
MNG440286,,,0213,Hogs
MNG440288,,,0213,Hogs
MNG440289,,,0213,Hogs
MNG440290,,,0213,Hogs
MNG440291,,,0213,Hogs
MNG440294,,,0213,Hogs
MNG440299,,,0213,Hogs
MNG440300,,,0213,Hogs
MNG440301,,,0213,Hogs
MNG440302,,,0213,Hogs
MNG440303,,,0213,Hogs
MNG440305,,,0213,Hogs
MNG440306,,,0213,Hogs
MNG440307,,,0213,Hogs
MNG440308,,,0213,Hogs
MNG440309,,,0213,Hogs
MNG440311,,,0241,Dairy Farms
MNG440312,,,0213,Hogs
MNG440313,,,0213,Hogs
MNG440314,,,0211,Beef Cattle Feedlots
MNG440315,,,0213,Hogs
MNG440316,,,0213,Hogs
MNG440320,,,0213,Hogs
MNG440321,,,0213,Hogs
MNG440322,,,0213,Hogs
MNG440323,,,0213,Hogs
MNG440324,,,0241,Dairy Farms
MNG440325,,,7948,"Racing, Including Track Operation"
MNG440327,,,0213,Hogs
MNG440329,,,0213,Hogs
MNG440331,,,0213,Hogs
MNG440332,,,0213,Hogs
MNG440333,,,0241,Dairy Farms
MNG440334,,,0252,Chicken Eggs
MNG440335,,,0241,Dairy Farms
MNG440336,,,0211,Beef Cattle Feedlots
MNG440337,,,0213,Hogs
MNG440338,,,0213,Hogs
MNG440339,,,0253,Turkeys And Turkey Eggs
MNG440340,,,0253,Turkeys And Turkey Eggs
MNG440341,,,0211,Beef Cattle Feedlots
MNG440344,,,0213,Hogs
MNG440348,,,0213,Hogs
MNG440349,,,0213,Hogs
MNG440350,,,0213,Hogs
MNG440351,,,0211,Beef Cattle Feedlots
MNG440355,,,0213,Hogs
MNG440356,,,0241,Dairy Farms
MNG440357,,,0213,Hogs
MNG440360,,,0213,Hogs
MNG440362,,,0213,Hogs
MNG440364,,,0213,Hogs
MNG440365,,,0213,Hogs
MNG440366,,,0213,Hogs
MNG440369,,,0213,Hogs
MNG440371,,,0213,Hogs
MNG440374,,,0213,Hogs
MNG440380,,,0213,Hogs
MNG440382,,,0213,Hogs
MNG440383,,,0253,Turkeys And Turkey Eggs
MNG440384,,,0213,Hogs
MNG440385,,,0213,Hogs
MNG440386,,,0213,Hogs
MNG440389,,,0213,Hogs
MNG440390,,,0213,Hogs
MNG440393,,,0213,Hogs
MNG440394,,,0213,Hogs
MNG440395,,,0213,Hogs
MNG440396,,,0213,Hogs
MNG440398,,,0213,Hogs
MNG440399,,,0213,Hogs
MNG440400,,,0213,Hogs
MNG440401,,,0213,Hogs
MNG440402,,,0213,Hogs
MNG440406,,,0213,Hogs
MNG440408,,,0213,Hogs
MNG440411,,,0213,Hogs
MNG440414,,,0241,Dairy Farms
MNG440415,,,0241,Dairy Farms
MNG440417,,,0213,Hogs
MNG440418,,,0213,Hogs
MNG440420,,,0213,Hogs
MNG440425,,,0213,Hogs
MNG440428,,,0213,Hogs
MNG440429,,,0213,Hogs
MNG440430,,,0213,Hogs
MNG440431,,,0213,Hogs
MNG440434,,,0211,Beef Cattle Feedlots
MNG440435,,,0213,Hogs
MNG440438,,,0213,Hogs
MNG440439,,,0213,Hogs
MNG440440,,,0213,Hogs
MNG440442,,,0213,Hogs
MNG440443,,,0213,Hogs
MNG440444,,,0213,Hogs
MNG440446,,,0213,Hogs
MNG440447,,,0252,Chicken Eggs
MNG440450,,,0213,Hogs
MNG440451,,,0213,Hogs
MNG440454,,,0213,Hogs
MNG440455,,,0213,Hogs
MNG440457,,,0253,Turkeys And Turkey Eggs
MNG440461,,,0213,Hogs
MNG440462,,,0213,Hogs
MNG440465,,,0213,Hogs
MNG440466,,,0213,Hogs
MNG440467,,,0241,Dairy Farms
MNG440469,,,0213,Hogs
MNG440471,,,0253,Turkeys And Turkey Eggs
MNG440472,,,0241,Dairy Farms
MNG440473,,,0213,Hogs
MNG440475,,,0213,Hogs
MNG440477,,,0213,Hogs
MNG440478,,,0213,Hogs
MNG440479,,,0213,Hogs
MNG440480,,,0213,Hogs
MNG440483,,,0213,Hogs
MNG440484,,,0213,Hogs
MNG440487,,,0213,Hogs
MNG440488,,,0213,Hogs
MNG440490,,,0213,Hogs
MNG440492,,,0213,Hogs
MNG440496,,,0241,Dairy Farms
MNG440498,,,0241,Dairy Farms
MNG440500,,,0213,Hogs
MNG440501,,,0213,Hogs
MNG440502,,,0213,Hogs
MNG440503,,,0213,Hogs
MNG440506,,,0213,Hogs
MNG440511,,,0213,Hogs
MNG440513,,,0253,Turkeys And Turkey Eggs
MNG440517,,,0213,Hogs
MNG440518,,,0213,Hogs
MNG440519,,,0213,Hogs
MNG440520,,,0213,Hogs
MNG440523,,,0213,Hogs
MNG440524,,,0213,Hogs
MNG440526,,,0213,Hogs
MNG440534,,,0213,Hogs
MNG440538,,,0213,Hogs
MNG440539,,,0213,Hogs
MNG440540,,,0213,Hogs
MNG440544,,,0211,Beef Cattle Feedlots
MNG440545,,,0213,Hogs
MNG440546,,,0213,Hogs
MNG440549,,,0213,Hogs
MNG440552,,,0213,Hogs
MNG440553,,,0213,Hogs
MNG440555,,,0213,Hogs
MNG440557,,,0213,Hogs
MNG440558,,,0213,Hogs
MNG440563,,,0241,Dairy Farms
MNG440564,,,0211,Beef Cattle Feedlots
MNG440565,,,0213,Hogs
MNG440569,,,0213,Hogs
MNG440572,,,0213,Hogs
MNG440573,,,0253,Turkeys And Turkey Eggs
MNG440574,,,0213,Hogs
MNG440578,,,0213,Hogs
MNG440615,,,0213,Hogs
MNG440616,,,0241,Dairy Farms
MNG440619,,,0213,Hogs
MNG440624,,,0213,Hogs
MNG440625,,,0213,Hogs
MNG440630,,,0213,Hogs
MNG440632,,,0213,Hogs
MNG440634,,,0211,Beef Cattle Feedlots
MNG440638,,,0213,Hogs
MNG440641,,,0213,Hogs
MNG440643,,,2011,Meat Packing Plants
MNG440644,,,0213,Hogs
MNG440645,,,0213,Hogs
MNG440647,,,0213,Hogs
MNG440648,,,0213,Hogs
MNG440657,,,0213,Hogs
MNG440663,,,0213,Hogs
MNG440668,,,0241,Dairy Farms
MNG440670,,,0252,Chicken Eggs
MNG440677,,,0241,Dairy Farms
MNG440683,,,0253,Turkeys And Turkey Eggs
MNG440684,,,0213,Hogs
MNG440688,,,0213,Hogs
MNG440691,,,0213,Hogs
MNG440697,,,0213,Hogs
MNG440698,,,0213,Hogs
MNG440701,,,0253,Turkeys And Turkey Eggs
MNG440703,,,0252,Chicken Eggs
MNG440705,,,0213,Hogs
MNG440707,,,0213,Hogs
MNG440715,,,0213,Hogs
MNG440717,,,0213,Hogs
MNG440718,,,0213,Hogs
MNG440720,,,0213,Hogs
MNG440724,,,0213,Hogs
MNG440725,,,0213,Hogs
MNG440729,,,0241,Dairy Farms
MNG440731,,,0253,Turkeys And Turkey Eggs
MNG440737,,,0213,Hogs
MNG440738,,,0213,Hogs
MNG440739,,,0213,Hogs
MNG440743,,,0253,Turkeys And Turkey Eggs
MNG440747,,,0213,Hogs
MNG440749,,,0241,Dairy Farms
MNG440757,,,0213,Hogs
MNG440761,,,0253,Turkeys And Turkey Eggs
MNG440764,,,0213,Hogs
MNG440765,,,0213,Hogs
MNG440766,,,0213,Hogs
MNG440767,,,8661,Religious Organizations
MNG440772,,,0213,Hogs
MNG440774,,,0213,Hogs
MNG440776,,,0213,Hogs
MNG440781,,,0213,Hogs
MNG440787,,,0213,Hogs
MNG440789,,,0241,Dairy Farms
MNG440790,,,0213,Hogs
MNG440792,,,0213,Hogs
MNG440793,,,0213,Hogs
MNG440795,,,0213,Hogs
MNG440796,,,0213,Hogs
MNG440797,,,0241,Dairy Farms
MNG440799,,,0241,Dairy Farms
MNG440800,,,0213,Hogs
MNG440803,,,0241,Dairy Farms
MNG440805,,,0213,Hogs
MNG440807,,,0213,Hogs
MNG440816,,,0213,Hogs
MNG440821,,,0213,Hogs
MNG440823,,,0211,Beef Cattle Feedlots
MNG440824,,,0213,Hogs
MNG440826,,,0213,Hogs
MNG440827,,,0252,Chicken Eggs
MNG440829,,,0241,Dairy Farms
MNG440830,,,0213,Hogs
MNG440831,,,0213,Hogs
MNG440835,,,0213,Hogs
MNG440837,,,0213,Hogs
MNG440838,,,0213,Hogs
MNG440840,,,0213,Hogs
MNG440841,,,0213,Hogs
MNG440843,,,0252,Chicken Eggs
MNG440848,,,0253,Turkeys And Turkey Eggs
MNG440850,,,0213,Hogs
MNG440851,,,0213,Hogs
MNG440855,,,0213,Hogs
MNG440856,,,0213,Hogs
MNG440857,,,0213,Hogs
MNG440860,,,0213,Hogs
MNG440861,,,0213,Hogs
MNG440862,,,0213,Hogs
MNG440863,,,0211,Beef Cattle Feedlots
MNG440867,,,0213,Hogs
MNG440868,,,0213,Hogs
MNG440873,,,0213,Hogs
MNG440876,,,0213,Hogs
MNG440877,,,0241,Dairy Farms
MNG440881,,,0241,Dairy Farms
MNG440889,,,0253,Turkeys And Turkey Eggs
MNG440891,,,0213,Hogs
MNG440893,,,0213,Hogs
MNG440894,,,0211,Beef Cattle Feedlots
MNG440898,,,0241,Dairy Farms
MNG440900,,,0241,Dairy Farms
MNG440905,,,0253,Turkeys And Turkey Eggs
MNG440906,,,0211,Beef Cattle Feedlots
MNG440908,,,0213,Hogs
MNG440909,,,0211,Beef Cattle Feedlots
MNG440912,,,0213,Hogs
MNG440913,,,0213,Hogs
MNG440914,,,0213,Hogs
MNG440916,,,0211,Beef Cattle Feedlots
MNG440921,,,0213,Hogs
MNG440923,,,0213,Hogs
MNG440924,,,0213,Hogs
MNG440925,,,0213,Hogs
MNG440928,,,0213,Hogs
MNG440929,,,0211,Beef Cattle Feedlots
MNG440930,,,0253,Turkeys And Turkey Eggs
MNG440932,,,0213,Hogs
MNG440933,,,0213,Hogs
MNG440936,,,0213,Hogs
MNG440941,,,0213,Hogs
MNG440942,,,0213,Hogs
MNG440944,,,0213,Hogs
MNG440945,,,0213,Hogs
MNG440950,,,0213,Hogs
MNG440951,,,0211,Beef Cattle Feedlots
MNG440956,,,0213,Hogs
MNG440958,,,0241,Dairy Farms
MNG440963,,,0213,Hogs
MNG440964,,,0241,Dairy Farms
MNG440965,,,0213,Hogs
MNG440967,,,0213,Hogs
MNG440968,,,0213,Hogs
MNG440970,,,0213,Hogs
MNG440971,,,0213,Hogs
MNG440972,,,0213,Hogs
MNG440975,,,0253,Turkeys And Turkey Eggs
MNG440976,,,0213,Hogs
MNG440978,,,0211,Beef Cattle Feedlots
MNG440983,,,0241,Dairy Farms
MNG440985,,,0213,Hogs
MNG440989,,,0213,Hogs
MNG440992,,,0241,Dairy Farms
MNG440993,,,0211,Beef Cattle Feedlots
MNG441000,,,0213,Hogs
MNG441001,,,0241,Dairy Farms
MNG441005,,,0213,Hogs
MNG441007,,,0211,Beef Cattle Feedlots
MNG441008,,,0213,Hogs
MNG441010,,,0213,Hogs
MNG441017,,,0213,Hogs
MNG441019,,,0213,Hogs
MNG441020,,,0213,Hogs
MNG441023,,,0241,Dairy Farms
MNG441024,,,0213,Hogs
MNG441027,,,0241,Dairy Farms
MNG441030,,,0213,Hogs
MNG441032,,,0213,Hogs
MNG441034,,,0213,Hogs
MNG441039,,,0213,Hogs
MNG441040,,,0213,Hogs
MNG441041,,,0213,Hogs
MNG441042,,,0213,Hogs
MNG441044,,,2015,Poultry Slaughtering And Processing
MNG441045,,,0251,"Broiler, Fryer, And Roaster Chickens"
MNG441046,,,0213,Hogs
MNG441048,,,0213,Hogs
MNG441049,,,0241,Dairy Farms
MNG441052,,,0253,Turkeys And Turkey Eggs
MNG441055,,,0213,Hogs
MNG441056,,,0213,Hogs
MNG441060,,,0211,Beef Cattle Feedlots
MNG441065,,,0241,Dairy Farms
MNG441067,,,0213,Hogs
MNG441068,,,0213,Hogs
MNG441069,,,0213,Hogs
MNG441070,,,0213,Hogs
MNG441071,,,0213,Hogs
MNG441072,,,0253,Turkeys And Turkey Eggs
MNG441076,,,0213,Hogs
MNG441079,,,0213,Hogs
MNG441081,,,0213,Hogs
MNG441082,,,0213,Hogs
MNG441083,,,0213,Hogs
MNG441085,,,0213,Hogs
MNG441086,,,0213,Hogs
MNG441087,,,0241,Dairy Farms
MNG441089,,,0213,Hogs
